;date;ward_A_nursing_staff_capacity;ward_A_planned_absences;ward_A_unplanned_absences;ward_B_nursing_staff_capacity;ward_B_planned_absences;ward_B_unplanned_absences;ward_C_nursing_staff_capacity;ward_C_planned_absences;ward_C_unplanned_absences;ward_D_nursing_staff_capacity;ward_D_planned_absences;ward_D_unplanned_absences
6236;18.09.2022 08:00;9;62;9;11;44;3;5;32;4;8;27;4
6237;18.09.2022 09:00;9;62;9;11;44;3;5;32;4;8;27;4
6238;18.09.2022 10:00;9;62;9;11;44;3;5;32;4;8;27;4
6239;18.09.2022 11:00;9;62;9;11;44;3;5;32;4;8;27;4
6240;18.09.2022 12:00;9;62;9;11;44;3;5;32;4;8;27;4
6241;18.09.2022 13:00;15;62;9;19;44;3;9;32;4;15;27;6
6242;18.09.2022 14:00;15;62;9;19;44;3;9;32;4;15;27;4
6243;18.09.2022 15:00;6;62;9;9;44;3;4;32;4;7;27;4
6244;18.09.2022 16:00;6;62;9;9;44;3;4;32;4;7;27;4
6245;18.09.2022 17:00;6;62;9;9;44;3;4;32;4;7;27;4
6246;18.09.2022 18:00;6;62;9;9;44;3;4;32;4;7;27;4
6247;18.09.2022 19:00;6;62;9;9;44;3;4;32;4;7;27;4
6248;18.09.2022 20:00;10;62;10;13;44;3;7;32;4;11;27;4
6249;18.09.2022 21:00;10;62;9;13;44;3;7;32;4;11;27;4
6250;18.09.2022 22:00;4;62;9;4;44;3;3;32;4;4;27;4
6251;18.09.2022 23:00;4;62;9;4;44;3;3;32;4;4;27;4
6252;19.09.2022 00:00;4;73;4;4;55;3;3;32;1;4;41;6
6253;19.09.2022 01:00;4;73;4;4;55;3;3;32;1;4;41;6
6254;19.09.2022 02:00;4;73;4;4;55;3;3;32;1;4;41;6
6255;19.09.2022 03:00;4;73;4;4;55;3;3;32;1;4;41;6
6256;19.09.2022 04:00;4;73;4;4;55;3;3;32;1;4;41;6
6257;19.09.2022 05:00;17;73;4;15;55;4;9;32;2;14;41;7
6258;19.09.2022 06:00;17;73;3;15;55;4;10;32;1;14;41;6
6259;19.09.2022 07:00;18;73;5;17;55;4;11;32;3;19;41;6
6260;19.09.2022 08:00;20;73;6;18;55;4;12;32;3;19;41;6
6261;19.09.2022 09:00;20;73;6;18;55;4;12;32;3;19;41;6
6262;19.09.2022 10:00;20;73;6;18;55;4;12;32;3;19;41;6
6263;19.09.2022 11:00;20;73;6;18;55;4;13;32;3;19;41;6
6264;19.09.2022 12:00;18;73;6;18;55;4;12;32;3;19;41;6
6265;19.09.2022 13:00;27;73;8;28;55;4;17;32;3;26;41;8
6266;19.09.2022 14:00;25;73;8;28;55;4;16;32;3;25;41;6
6267;19.09.2022 15:00;11;73;8;17;55;4;10;32;3;15;41;6
6268;19.09.2022 16:00;9;73;8;11;55;4;6;32;3;7;41;6
6269;19.09.2022 17:00;9;73;8;11;55;4;6;32;3;7;41;6
6270;19.09.2022 18:00;9;73;8;11;55;4;6;32;3;7;41;6
6271;19.09.2022 19:00;9;73;8;11;55;4;6;32;3;7;41;6
6272;19.09.2022 20:00;13;73;9;15;55;4;7;32;3;11;41;6
6273;19.09.2022 21:00;13;73;8;15;55;4;8;32;3;11;41;6
6274;19.09.2022 22:00;4;73;8;4;55;4;3;32;3;4;41;6
6275;19.09.2022 23:00;4;73;8;4;55;4;3;32;3;4;41;6
6276;20.09.2022 00:00;4;72;9;4;58;4;3;32;3;4;41;4
6277;20.09.2022 01:00;4;72;9;4;58;4;3;32;3;4;41;4
6278;20.09.2022 02:00;4;72;9;4;58;4;3;32;3;4;41;4
6279;20.09.2022 03:00;4;72;9;4;58;4;3;32;3;4;41;4
6280;20.09.2022 04:00;4;72;9;4;58;4;3;32;3;4;41;4
6281;20.09.2022 05:00;18;72;9;14;58;4;10;32;4;15;41;6
6282;20.09.2022 06:00;18;72;9;14;58;3;12;32;3;15;41;5
6283;20.09.2022 07:00;23;72;10;15;58;3;15;32;3;20;41;5
6284;20.09.2022 08:00;24;72;9;16;58;3;15;32;4;20;41;5
6285;20.09.2022 09:00;24;72;9;16;58;3;15;32;4;20;41;5
6286;20.09.2022 10:00;24;72;9;16;58;3;15;32;4;20;41;5
6287;20.09.2022 11:00;24;72;9;16;58;3;16;32;4;20;41;5
6288;20.09.2022 12:00;23;72;9;16;58;3;15;32;4;20;41;5
6289;20.09.2022 13:00;30;72;10;27;58;3;19;32;4;28;41;5
6290;20.09.2022 14:00;27;72;8;26;58;3;19;32;4;27;41;3
6291;20.09.2022 15:00;12;72;8;16;58;3;11;32;4;16;41;3
6292;20.09.2022 16:00;7;72;8;11;58;3;5;32;4;8;41;3
6293;20.09.2022 17:00;7;72;8;11;58;3;5;32;4;8;41;3
6294;20.09.2022 18:00;7;72;8;11;58;3;5;32;4;8;41;3
6295;20.09.2022 19:00;7;72;8;11;58;3;5;32;4;8;41;3
6296;20.09.2022 20:00;12;72;8;15;58;3;6;32;4;12;41;4
6297;20.09.2022 21:00;12;72;7;15;58;3;7;32;4;12;41;4
6298;20.09.2022 22:00;5;72;7;4;58;3;3;32;4;4;41;4
6299;20.09.2022 23:00;5;72;7;4;58;3;3;32;4;4;41;4
6300;21.09.2022 00:00;5;71;7;4;52;3;3;35;4;4;40;5
6301;21.09.2022 01:00;5;71;7;4;52;3;3;35;4;4;40;5
6302;21.09.2022 02:00;5;71;7;4;52;3;3;35;4;4;40;5
6303;21.09.2022 03:00;5;71;7;4;52;3;3;35;4;4;40;5
6304;21.09.2022 04:00;5;71;7;4;52;3;3;35;4;4;40;5
6305;21.09.2022 05:00;18;71;7;15;52;3;7;35;6;13;40;6
6306;21.09.2022 06:00;18;71;7;15;52;3;8;35;5;13;40;4
6307;21.09.2022 07:00;20;71;8;17;52;3;8;35;5;18;40;4
6308;21.09.2022 08:00;22;71;7;18;52;3;8;35;5;18;40;4
6309;21.09.2022 09:00;22;71;7;18;52;3;8;35;5;18;40;4
6310;21.09.2022 10:00;22;71;7;18;52;3;8;35;5;18;40;4
6311;21.09.2022 11:00;22;71;7;18;52;3;9;35;5;18;40;4
6312;21.09.2022 12:00;20;71;7;18;52;3;8;35;5;18;40;4
6313;21.09.2022 13:00;28;71;7;27;52;4;13;35;5;26;40;4
6314;21.09.2022 14:00;25;71;6;26;52;4;13;35;5;25;40;4
6315;21.09.2022 15:00;11;71;6;15;52;4;9;35;5;16;40;4
6316;21.09.2022 16:00;8;71;6;10;52;4;6;35;5;8;40;4
6317;21.09.2022 17:00;8;71;6;10;52;4;6;35;5;8;40;4
6318;21.09.2022 18:00;8;71;6;10;52;4;6;35;5;8;40;4
6319;21.09.2022 19:00;8;71;6;10;52;4;6;35;5;8;40;4
6320;21.09.2022 20:00;13;71;6;14;52;4;7;35;5;12;40;6
6321;21.09.2022 21:00;13;71;6;14;52;4;8;35;5;12;40;5
6322;21.09.2022 22:00;5;71;6;4;52;4;3;35;5;4;40;5
6323;21.09.2022 23:00;5;71;6;4;52;4;3;35;5;4;40;5
6324;22.09.2022 00:00;5;71;4;4;54;4;3;37;5;4;41;6
6325;22.09.2022 01:00;5;71;4;4;54;4;3;37;5;4;41;6
6326;22.09.2022 02:00;5;71;4;4;54;4;3;37;5;4;41;6
6327;22.09.2022 03:00;5;71;4;4;54;4;3;37;5;4;41;6
6328;22.09.2022 04:00;5;71;4;4;54;4;3;37;5;4;41;6
6329;22.09.2022 05:00;18;71;4;15;54;5;9;37;6;15;41;7
6330;22.09.2022 06:00;18;71;4;15;54;5;11;37;4;15;41;6
6331;22.09.2022 07:00;18;71;5;17;54;5;11;37;4;18;41;7
6332;22.09.2022 08:00;20;71;4;18;54;5;11;37;4;18;41;7
6333;22.09.2022 09:00;20;71;4;18;54;5;11;37;4;18;41;7
6334;22.09.2022 10:00;20;71;4;18;54;5;11;37;4;18;41;7
6335;22.09.2022 11:00;20;71;4;18;54;5;13;37;4;18;41;7
6336;22.09.2022 12:00;18;71;4;18;54;5;12;37;4;18;41;7
6337;22.09.2022 13:00;26;71;5;27;54;6;15;37;5;26;41;7
6338;22.09.2022 14:00;23;71;5;27;54;5;15;37;5;25;41;7
6339;22.09.2022 15:00;10;71;5;16;54;5;8;37;5;14;41;7
6340;22.09.2022 16:00;8;71;5;10;54;5;5;37;5;8;41;7
6341;22.09.2022 17:00;8;71;5;10;54;5;5;37;5;8;41;7
6342;22.09.2022 18:00;8;71;5;10;54;5;5;37;5;8;41;7
6343;22.09.2022 19:00;8;71;5;10;54;5;5;37;5;8;41;7
6344;22.09.2022 20:00;13;71;5;14;54;5;5;37;5;12;41;8
6345;22.09.2022 21:00;13;71;5;14;54;5;6;37;5;12;41;6
6346;22.09.2022 22:00;5;71;5;4;54;5;3;37;5;4;41;6
6347;22.09.2022 23:00;5;71;5;4;54;5;3;37;5;4;41;6
6348;23.09.2022 00:00;5;71;6;4;53;5;3;35;7;4;43;6
6349;23.09.2022 01:00;5;71;6;4;53;5;3;35;7;4;43;6
6350;23.09.2022 02:00;5;71;6;4;53;5;3;35;7;4;43;6
6351;23.09.2022 03:00;5;71;6;4;53;5;3;35;7;4;43;6
6352;23.09.2022 04:00;5;71;6;4;53;5;3;35;7;4;43;6
6353;23.09.2022 05:00;16;71;7;16;53;6;10;35;7;15;43;6
6354;23.09.2022 06:00;16;71;7;16;53;5;11;35;6;15;43;5
6355;23.09.2022 07:00;15;71;8;17;53;5;12;35;6;17;43;7
6356;23.09.2022 08:00;17;71;6;17;53;5;12;35;5;17;43;6
6357;23.09.2022 09:00;17;71;6;17;53;5;12;35;5;17;43;6
6358;23.09.2022 10:00;17;71;6;17;53;5;12;35;5;17;43;6
6359;23.09.2022 11:00;17;71;6;17;53;5;13;35;5;17;43;6
6360;23.09.2022 12:00;15;71;6;17;53;5;12;35;5;17;43;6
6361;23.09.2022 13:00;24;71;7;27;53;5;14;35;6;23;43;8
6362;23.09.2022 14:00;21;71;6;27;53;4;14;35;5;22;43;8
6363;23.09.2022 15:00;10;71;6;15;53;4;7;35;5;11;43;8
6364;23.09.2022 16:00;9;71;6;10;53;4;3;35;5;6;43;8
6365;23.09.2022 17:00;9;71;6;10;53;4;3;35;5;6;43;8
6366;23.09.2022 18:00;9;71;6;10;53;4;3;35;5;6;43;8
6367;23.09.2022 19:00;9;71;6;10;53;4;3;35;5;6;43;8
6368;23.09.2022 20:00;14;71;6;13;53;6;4;35;5;10;43;9
6369;23.09.2022 21:00;14;71;6;13;53;6;5;35;5;10;43;8
6370;23.09.2022 22:00;5;71;6;3;53;6;3;35;5;4;43;8
6371;23.09.2022 23:00;5;71;6;3;53;6;3;35;5;4;43;8
6372;24.09.2022 00:00;5;62;8;3;41;6;3;33;6;4;26;6
6373;24.09.2022 01:00;5;62;8;3;41;6;3;33;6;4;26;6
6374;24.09.2022 02:00;5;62;8;3;41;6;3;33;6;4;26;6
6375;24.09.2022 03:00;5;62;8;3;41;6;3;33;6;4;26;6
6376;24.09.2022 04:00;5;62;8;3;41;6;3;33;6;4;26;6
6377;24.09.2022 05:00;15;62;9;13;41;8;9;33;7;12;26;7
6378;24.09.2022 06:00;15;62;8;13;41;7;9;33;7;12;26;7
6379;24.09.2022 07:00;11;62;7;10;41;7;6;33;5;8;26;7
6380;24.09.2022 08:00;11;62;6;10;41;7;6;33;5;8;26;5
6381;24.09.2022 09:00;11;62;6;10;41;7;6;33;5;8;26;5
6382;24.09.2022 10:00;11;62;6;10;41;7;6;33;5;8;26;5
6383;24.09.2022 11:00;11;62;6;10;41;7;6;33;5;8;26;5
6384;24.09.2022 12:00;11;62;6;10;41;7;6;33;5;8;26;5
6385;24.09.2022 13:00;18;62;7;19;41;7;11;33;6;15;26;8
6386;24.09.2022 14:00;18;62;6;19;41;7;11;33;5;15;26;6
6387;24.09.2022 15:00;8;62;6;9;41;7;5;33;5;7;26;6
6388;24.09.2022 16:00;7;62;6;9;41;7;5;33;5;7;26;6
6389;24.09.2022 17:00;7;62;6;9;41;7;5;33;5;7;26;6
6390;24.09.2022 18:00;7;62;6;9;41;7;5;33;5;7;26;6
6391;24.09.2022 19:00;7;62;6;9;41;7;5;33;5;7;26;6
6392;24.09.2022 20:00;11;62;6;12;41;8;7;33;5;11;26;6
6393;24.09.2022 21:00;11;62;6;12;41;6;8;33;5;11;26;5
6394;24.09.2022 22:00;4;62;6;3;41;6;3;33;5;4;26;5
6395;24.09.2022 23:00;4;62;6;3;41;6;3;33;5;4;26;5
6396;25.09.2022 00:00;4;63;6;3;41;6;3;33;5;4;26;5
6397;25.09.2022 01:00;4;63;6;3;41;6;3;33;5;4;26;5
6398;25.09.2022 02:00;4;63;6;3;41;6;3;33;5;4;26;5
6399;25.09.2022 03:00;4;63;6;3;41;6;3;33;5;4;26;5
6400;25.09.2022 04:00;4;63;6;3;41;6;3;33;5;4;26;5
6401;25.09.2022 05:00;13;63;7;13;41;8;9;33;6;12;26;7
6402;25.09.2022 06:00;13;63;6;13;41;6;9;33;5;12;26;6
6403;25.09.2022 07:00;9;63;6;10;41;6;6;33;5;8;26;6
6404;25.09.2022 08:00;9;63;6;10;41;6;6;33;5;8;26;6
6405;25.09.2022 09:00;9;63;6;10;41;6;6;33;5;8;26;6
6406;25.09.2022 10:00;9;63;6;10;41;6;6;33;5;8;26;6
6407;25.09.2022 11:00;9;63;6;10;41;6;6;33;5;8;26;6
6408;25.09.2022 12:00;9;63;6;10;41;6;6;33;5;8;26;6
6409;25.09.2022 13:00;15;63;7;19;41;6;12;33;5;15;26;9
6410;25.09.2022 14:00;15;63;6;19;41;6;12;33;4;15;26;6
6411;25.09.2022 15:00;6;63;6;9;41;6;6;33;4;7;26;6
6412;25.09.2022 16:00;6;63;6;9;41;6;6;33;4;7;26;6
6413;25.09.2022 17:00;6;63;6;9;41;6;6;33;4;7;26;6
6414;25.09.2022 18:00;6;63;6;9;41;6;6;33;4;7;26;6
6415;25.09.2022 19:00;6;63;6;9;41;6;6;33;4;7;26;6
6416;25.09.2022 20:00;10;63;6;12;41;7;8;33;4;11;26;6
6417;25.09.2022 21:00;10;63;6;12;41;6;9;33;4;11;26;6
6418;25.09.2022 22:00;4;63;6;3;41;6;3;33;4;4;26;6
6419;25.09.2022 23:00;4;63;6;3;41;6;3;33;4;4;26;6
6420;26.09.2022 00:00;4;72;4;3;54;7;3;35;1;4;39;7
6421;26.09.2022 01:00;4;72;4;3;54;7;3;35;1;4;39;7
6422;26.09.2022 02:00;4;72;4;3;54;7;3;35;1;4;39;7
6423;26.09.2022 03:00;4;72;4;3;54;7;3;35;1;4;39;7
6424;26.09.2022 04:00;4;72;4;3;54;7;3;35;1;4;39;7
6425;26.09.2022 05:00;13;72;6;14;54;7;10;35;1;11;39;8
6426;26.09.2022 06:00;13;72;5;14;54;5;11;35;0;11;39;6
6427;26.09.2022 07:00;16;72;6;17;54;5;11;35;2;18;39;6
6428;26.09.2022 08:00;18;72;7;18;54;5;12;35;2;18;39;6
6429;26.09.2022 09:00;18;72;7;18;54;5;12;35;2;18;39;6
6430;26.09.2022 10:00;18;72;7;18;54;5;12;35;2;18;39;6
6431;26.09.2022 11:00;18;72;7;18;54;5;13;35;2;18;39;6
6432;26.09.2022 12:00;16;72;7;18;54;5;12;35;2;18;39;6
6433;26.09.2022 13:00;25;72;7;28;54;5;16;35;2;26;39;8
6434;26.09.2022 14:00;22;72;6;27;54;5;15;35;2;25;39;5
6435;26.09.2022 15:00;12;72;6;16;54;5;8;35;2;18;39;5
6436;26.09.2022 16:00;9;72;6;10;54;5;5;35;2;8;39;5
6437;26.09.2022 17:00;9;72;6;10;54;5;5;35;2;8;39;5
6438;26.09.2022 18:00;9;72;6;10;54;5;5;35;2;8;39;5
6439;26.09.2022 19:00;9;72;6;10;54;5;5;35;2;8;39;5
6440;26.09.2022 20:00;13;72;6;13;54;5;6;35;3;12;39;5
6441;26.09.2022 21:00;13;72;6;13;54;4;7;35;3;12;39;5
6442;26.09.2022 22:00;4;72;6;3;54;4;3;35;3;4;39;5
6443;26.09.2022 23:00;4;72;6;3;54;4;3;35;3;4;39;5
6444;27.09.2022 00:00;4;73;6;3;53;4;3;36;3;4;40;6
6445;27.09.2022 01:00;4;73;6;3;53;4;3;36;3;4;40;6
6446;27.09.2022 02:00;4;73;6;3;53;4;3;36;3;4;40;6
6447;27.09.2022 03:00;4;73;6;3;53;4;3;36;3;4;40;6
6448;27.09.2022 04:00;4;73;6;3;53;4;3;36;3;4;40;6
6449;27.09.2022 05:00;13;73;9;14;53;6;9;36;3;13;40;9
6450;27.09.2022 06:00;13;73;7;14;53;6;10;36;3;13;40;8
6451;27.09.2022 07:00;17;73;8;19;53;6;11;36;3;19;40;8
6452;27.09.2022 08:00;18;73;8;20;53;6;12;36;3;19;40;8
6453;27.09.2022 09:00;18;73;8;20;53;6;12;36;3;19;40;8
6454;27.09.2022 10:00;18;73;8;20;53;6;12;36;3;19;40;8
6455;27.09.2022 11:00;18;73;8;20;53;6;13;36;3;19;40;8
6456;27.09.2022 12:00;17;73;8;20;53;6;13;36;3;19;40;8
6457;27.09.2022 13:00;26;73;8;31;53;6;18;36;3;26;40;8
6458;27.09.2022 14:00;22;73;8;30;53;6;17;36;3;24;40;6
6459;27.09.2022 15:00;12;73;8;19;53;6;11;36;3;15;40;6
6460;27.09.2022 16:00;9;73;8;11;53;6;8;36;3;7;40;6
6461;27.09.2022 17:00;9;73;8;11;53;6;7;36;3;7;40;6
6462;27.09.2022 18:00;9;73;8;11;53;6;7;36;3;7;40;6
6463;27.09.2022 19:00;9;73;8;11;53;6;7;36;3;7;40;6
6464;27.09.2022 20:00;14;73;8;14;53;6;8;36;4;11;40;6
6465;27.09.2022 21:00;14;73;8;14;53;6;9;36;3;11;40;6
6466;27.09.2022 22:00;5;73;8;3;53;6;3;36;3;4;40;6
6467;27.09.2022 23:00;5;73;8;3;53;6;3;36;3;4;40;6
6468;28.09.2022 00:00;5;71;9;3;54;7;3;31;4;4;41;5
6469;28.09.2022 01:00;5;71;9;3;54;7;3;31;4;4;41;5
6470;28.09.2022 02:00;5;71;9;3;54;7;3;31;4;4;41;5
6471;28.09.2022 03:00;5;71;9;3;54;7;3;31;4;4;41;5
6472;28.09.2022 04:00;5;71;9;3;54;7;3;31;4;4;41;5
6473;28.09.2022 05:00;15;71;11;13;54;8;10;31;4;16;41;5
6474;28.09.2022 06:00;15;71;8;13;54;6;12;31;4;16;41;2
6475;28.09.2022 07:00;18;71;9;17;54;6;15;31;4;20;41;2
6476;28.09.2022 08:00;20;71;8;18;54;6;16;31;4;20;41;2
6477;28.09.2022 09:00;20;71;8;18;54;6;16;31;4;20;41;2
6478;28.09.2022 10:00;20;71;8;18;54;6;16;31;4;20;41;2
6479;28.09.2022 11:00;20;71;8;18;54;6;17;31;4;20;41;2
6480;28.09.2022 12:00;18;71;8;18;54;6;17;31;4;20;41;2
6481;28.09.2022 13:00;27;71;8;30;54;6;21;31;5;27;41;4
6482;28.09.2022 14:00;24;71;8;29;54;6;20;31;5;25;41;4
6483;28.09.2022 15:00;13;71;8;19;54;6;12;31;5;13;41;4
6484;28.09.2022 16:00;9;71;8;12;54;6;6;31;5;7;41;4
6485;28.09.2022 17:00;9;71;8;12;54;6;6;31;5;7;41;4
6486;28.09.2022 18:00;9;71;8;12;54;6;6;31;5;7;41;4
6487;28.09.2022 19:00;9;71;8;12;54;6;6;31;5;7;41;4
6488;28.09.2022 20:00;14;71;8;15;54;6;7;31;5;11;41;5
6489;28.09.2022 21:00;14;71;8;15;54;6;8;31;4;11;41;5
6490;28.09.2022 22:00;5;71;8;3;54;6;4;31;4;4;41;5
6491;28.09.2022 23:00;5;71;8;3;54;6;3;31;4;4;41;5
6492;29.09.2022 00:00;5;71;7;3;55;7;3;34;4;4;39;4
6493;29.09.2022 01:00;5;71;7;3;55;7;3;34;4;4;39;4
6494;29.09.2022 02:00;5;71;7;3;55;7;3;34;4;4;39;4
6495;29.09.2022 03:00;5;71;7;3;55;7;3;34;4;4;39;4
6496;29.09.2022 04:00;5;71;7;3;55;7;3;34;4;4;39;4
6497;29.09.2022 05:00;15;71;9;13;55;9;9;34;4;14;39;4
6498;29.09.2022 06:00;15;71;7;13;55;8;10;34;4;15;39;4
6499;29.09.2022 07:00;16;71;8;15;55;10;10;34;4;23;39;4
6500;29.09.2022 08:00;18;71;7;16;55;10;11;34;4;23;39;4
6501;29.09.2022 09:00;18;71;7;16;55;10;11;34;4;23;39;4
6502;29.09.2022 10:00;18;71;7;16;55;10;11;34;4;23;39;4
6503;29.09.2022 11:00;18;71;7;16;55;10;13;34;4;23;39;4
6504;29.09.2022 12:00;16;71;7;16;55;10;13;34;4;23;39;4
6505;29.09.2022 13:00;22;71;8;28;55;10;17;34;4;31;39;7
6506;29.09.2022 14:00;19;71;8;27;55;10;16;34;3;29;39;5
6507;29.09.2022 15:00;9;71;8;17;55;10;10;34;3;18;39;5
6508;29.09.2022 16:00;6;71;8;13;55;10;7;34;3;8;39;5
6509;29.09.2022 17:00;6;71;8;13;55;10;7;34;3;8;39;5
6510;29.09.2022 18:00;6;71;8;13;55;10;7;34;3;8;39;5
6511;29.09.2022 19:00;6;71;8;13;55;10;7;34;3;8;39;5
6512;29.09.2022 20:00;10;71;8;16;55;10;7;34;3;12;39;6
6513;29.09.2022 21:00;10;71;8;16;55;10;8;34;3;12;39;5
6514;29.09.2022 22:00;4;71;8;3;55;10;3;34;3;4;39;5
6515;29.09.2022 23:00;4;71;8;3;55;10;3;34;3;4;39;5
6516;30.09.2022 00:00;4;71;9;3;52;10;3;35;2;4;40;4
6517;30.09.2022 01:00;4;71;9;3;52;10;3;35;2;4;40;4
6518;30.09.2022 02:00;4;71;9;3;52;10;3;35;2;4;40;4
6519;30.09.2022 03:00;4;71;9;3;52;10;3;35;2;4;40;4
6520;30.09.2022 04:00;4;71;9;3;52;10;3;35;2;4;40;4
6521;30.09.2022 05:00;14;71;12;13;52;13;11;35;2;13;40;4
6522;30.09.2022 06:00;14;71;10;14;52;11;12;35;2;13;40;4
6523;30.09.2022 07:00;15;71;11;15;52;13;12;35;2;19;40;4
6524;30.09.2022 08:00;17;71;9;17;52;11;13;35;2;19;40;4
6525;30.09.2022 09:00;17;71;9;17;52;11;13;35;2;19;40;4
6526;30.09.2022 10:00;17;71;9;17;52;11;13;35;2;19;40;4
6527;30.09.2022 11:00;17;71;9;17;52;11;14;35;2;19;40;4
6528;30.09.2022 12:00;15;71;9;17;52;11;14;35;2;19;40;4
6529;30.09.2022 13:00;22;71;10;27;52;11;18;35;3;27;40;6
6530;30.09.2022 14:00;19;71;9;26;52;11;17;35;3;26;40;3
6531;30.09.2022 15:00;9;71;9;15;52;11;9;35;3;17;40;3
6532;30.09.2022 16:00;7;71;9;12;52;11;6;35;3;8;40;3
6533;30.09.2022 17:00;7;71;9;12;52;11;6;35;3;8;40;3
6534;30.09.2022 18:00;7;71;9;12;52;11;6;35;3;8;40;3
6535;30.09.2022 19:00;7;71;9;12;52;11;6;35;3;8;40;3
6536;30.09.2022 20:00;12;71;9;15;52;12;7;35;3;12;40;5
6537;30.09.2022 21:00;12;71;9;15;52;12;8;35;3;12;40;4
6538;30.09.2022 22:00;5;71;9;3;52;12;3;35;3;4;40;4
6539;30.09.2022 23:00;5;71;9;3;52;12;3;35;3;4;40;4
6540;01.10.2022 00:00;5;58;12;3;39;12;3;30;7;4;25;5
6541;01.10.2022 01:00;5;58;12;3;39;12;3;30;7;4;25;5
6542;01.10.2022 02:00;5;58;12;3;39;12;3;30;7;4;25;5
6543;01.10.2022 03:00;5;58;12;3;39;12;3;30;7;4;25;5
6544;01.10.2022 04:00;5;58;12;3;39;12;3;30;7;4;25;5
6545;01.10.2022 05:00;15;58;13;12;39;13;10;30;7;12;25;5
6546;01.10.2022 06:00;17;58;10;12;39;10;10;30;7;12;25;5
6547;01.10.2022 07:00;12;58;9;9;39;10;7;30;5;8;25;5
6548;01.10.2022 08:00;12;58;8;9;39;8;7;30;5;8;25;5
6549;01.10.2022 09:00;12;58;8;9;39;8;7;30;5;8;25;5
6550;01.10.2022 10:00;12;58;8;9;39;8;7;30;5;8;25;5
6551;01.10.2022 11:00;12;58;8;9;39;8;7;30;5;8;25;5
6552;01.10.2022 12:00;12;58;8;9;39;8;7;30;5;8;25;5
6553;01.10.2022 13:00;20;58;8;16;39;9;9;30;6;15;25;6
6554;01.10.2022 14:00;20;58;7;16;39;9;9;30;5;15;25;4
6555;01.10.2022 15:00;8;58;7;7;39;9;2;30;5;7;25;4
6556;01.10.2022 16:00;8;58;7;7;39;9;2;30;5;7;25;4
6557;01.10.2022 17:00;8;58;7;7;39;9;2;30;5;7;25;4
6558;01.10.2022 18:00;8;58;7;7;39;9;2;30;5;7;25;4
6559;01.10.2022 19:00;8;58;7;7;39;9;2;30;5;7;25;4
6560;01.10.2022 20:00;12;58;8;10;39;10;4;30;5;10;25;6
6561;01.10.2022 21:00;12;58;8;10;39;9;5;30;5;10;25;4
6562;01.10.2022 22:00;4;58;8;3;39;9;3;30;5;3;25;4
6563;01.10.2022 23:00;4;58;8;3;39;9;3;30;5;3;25;4
6564;02.10.2022 00:00;4;58;8;3;41;10;3;28;5;3;24;4
6565;02.10.2022 01:00;4;58;8;3;41;10;3;28;5;3;24;4
6566;02.10.2022 02:00;4;58;8;3;41;10;3;28;5;3;24;4
6567;02.10.2022 03:00;4;58;8;3;41;10;3;28;5;3;24;4
6568;02.10.2022 04:00;4;58;8;3;41;10;3;28;5;3;24;4
6569;02.10.2022 05:00;15;58;9;11;41;12;10;28;5;9;24;5
6570;02.10.2022 06:00;15;58;8;11;41;11;10;28;5;9;24;5
6571;02.10.2022 07:00;11;58;8;8;41;11;7;28;5;7;24;5
6572;02.10.2022 08:00;11;58;8;8;41;11;7;28;5;7;24;5
6573;02.10.2022 09:00;11;58;8;8;41;11;7;28;5;7;24;5
6574;02.10.2022 10:00;11;58;8;8;41;11;7;28;5;7;24;5
6575;02.10.2022 11:00;11;58;8;8;41;11;8;28;5;7;24;5
6576;02.10.2022 12:00;11;58;8;8;41;11;8;28;5;7;24;5
6577;02.10.2022 13:00;19;58;8;15;41;12;11;28;5;14;24;6
6578;02.10.2022 14:00;19;58;8;15;41;11;11;28;4;14;24;5
6579;02.10.2022 15:00;8;58;8;7;41;11;4;28;4;8;24;5
6580;02.10.2022 16:00;8;58;8;7;41;11;4;28;4;7;24;5
6581;02.10.2022 17:00;8;58;8;7;41;11;4;28;4;7;24;5
6582;02.10.2022 18:00;8;58;8;7;41;11;4;28;4;7;24;5
6583;02.10.2022 19:00;8;58;8;7;41;11;4;28;4;7;24;5
6584;02.10.2022 20:00;12;58;9;10;41;11;5;28;4;11;24;6
6585;02.10.2022 21:00;12;58;8;10;41;10;5;28;4;11;24;4
6586;02.10.2022 22:00;4;58;8;3;41;10;2;28;4;4;24;4
6587;02.10.2022 23:00;4;58;8;3;41;10;2;28;4;4;24;4
6588;03.10.2022 00:00;4;58;7;3;38;8;2;28;3;4;24;3
6589;03.10.2022 01:00;4;58;7;3;38;8;2;28;3;4;24;3
6590;03.10.2022 02:00;4;58;7;3;38;8;2;28;3;4;24;3
6591;03.10.2022 03:00;4;58;7;3;38;8;2;28;3;4;24;3
6592;03.10.2022 04:00;4;58;7;3;38;8;2;28;3;4;24;3
6593;03.10.2022 05:00;15;58;8;12;38;11;9;28;3;11;24;3
6594;03.10.2022 06:00;15;58;7;12;38;9;9;28;3;11;24;2
6595;03.10.2022 07:00;11;58;7;9;38;9;7;28;3;8;24;2
6596;03.10.2022 08:00;11;58;7;9;38;9;7;28;3;8;24;2
6597;03.10.2022 09:00;11;58;7;9;38;9;7;28;3;8;24;2
6598;03.10.2022 10:00;11;58;7;9;38;9;7;28;3;8;24;2
6599;03.10.2022 11:00;11;58;7;9;38;9;8;28;3;8;24;2
